CODICEIDENTIFICATIVOFARMACIA;LATITUDINE;LONGITUDINE;INDIRIZZO;
18835;44,4606718;7,6648258;Via Roma; 11
18836;45,7220443;11,4364168;Via Monte Pasubio; 118/1
18837;41,1132165;16,6993654;Via Beppe Modugno; 3
18837;41,1132165;16,6993654;Via Beppe Modugno; 3
18838;40,7358813;8,506862;Strada Provinciale Sassari Argentiera; 73D Km 3
18839;44,3006001;9,565660699999999;Via Torza; 41
18840;37,0963547;15,2819656;Via B. Cannizzo; 14
18841;43,6539087;10,5577287;Via Risorgimento; 34
18844;44,0266829;12,6149781;Via Costantinopoli; 46
18844;44,0266829;12,6149781;Via Costantinopoli; 46
18845;46,0818286;8,3013041;Via Sempione;1/A
18846;44,7290082;8,009331;Corso Canale; 18
18846;44,7290082;8,009331;Corso Canale; 18
18847;43,2563334;13,7592975;Via Fratte; 41
18848;44,0142557;12,6443747;Viale D'Annunzio; 181/DE
18848;44,0142557;12,6443747;Viale D'Annunzio; 181/DE
18849;46,3973299;12,29529;Via Masari; 172
18849;46,3973299;12,29529;Via Masariè; 172
18850;45,7023011;11,4858655;Via Dei Quartieri; 30/a
18850;45,7023011;11,4858655;Via Dei Quartieri; 30/a
18851;41,6760579;12,498715;Via Anchise; 51
18851;41,6760579;12,498715;Via del Mare; 34/4
18852;41,0433964;16,9233213;Viale A. Moro; 41
18853;40,883713;14,634438;Via Trivio; 21
18854;45,4870452;11,8570771;Via Villabozza; 39
18854;45,4870452;11,8570771;Via Villabozza; 39 A/B
18854;45,4870452;11,8570771;Via Villabozza; 39 A/B
18855;45,659287;12,80164;Corso Cavour; 39
18855;45,659287;12,80164;Corso Cavour; 39
18856;37,328247;14,744783;Via Palermo; 192
18857;41,4811575;13,9051132;Via Isola Tocca snc;
18858;37,5864208;15,0504194;Via Santa Chiara; 2
18859;46,419622;12,244899;Via Nazionale; 47
18860;43,8203345;11,1227766;Via Barberinese; 28
18860;43,8203345;11,1227766;Via Barberinese; 28
18861;40,964412;14,230128;Via Filippo Turati; 8
18861;40,964412;14,230128;Via Filippo Turati; 8
18861;40,964412;14,230128;Via Filippo Turati; 8
18862;45,0235865;7,5128077;Via Piossasco; 54
18863;46,4845717;12,4433413;Via Faureana; 12
18863;46,4845717;12,4433413;Via Faureana; 12
18864;46,589629;12,514402;Via Ajarnola; 4
18864;46,589629;12,514402;Via Ajarnola; 4
18864;46,589629;12,514402;Via Ajarnola; 4
18865;38,0351801;13,4511787;Via Luigi Sturzo; 76
18866;41,612923;13,928613;Via D.D. Jaconelli; 16/a
18867;42,6626986;13,701496;Via Don Milani; Snc
18867;42,6626986;13,701496;Via Don Milani; snc
18868;45,408174;9,628758;Via Regina della Pace; 6
18868;45,408174;9,628758;Via Roma; 6
18869;42,6097109;14,0663532;Corso Umberto; 47
18869;42,6097109;14,0663532;Corso Umberto I; 68
18870;41,8932575;12,4830619;Via Giuseppe Antonio Borgese; 5
18871;41,4682439;13,4917372;Via Borgo San Nicola Snc;
18872;44,7274395;11,2903029;Strada Statale; 92
18872;44,7274395;11,2903029;Strada Statale; 92
18873;40,8111434;14,0513621;Via Giulio Cesare; 145
18873;40,8111434;14,0513621;Via Giulio Cesare; 145
18874;45,228166;9,275453;Piazza del Comune; 13
18875;45,7798116;11,9935397;Via Padova; 9
18875;45,7798116;11,9935397;Via Padova; 9
18876;44,4153554;11,983729;Via della Repubblica; 1
18876;44,4153554;11,983729;Via della Repubblica; 1
18878;46,37582;12,125797;Via Talinera; 9
18878;46,37582;12,125797;Via Talinera; 9
18879;42,082521;12,400273;Via Degli Olmetti 3/D;
18879;42,082521;12,400273;Via Degli Olmetti 3/d;
18880;38,076251;13,444847;Via Giacomo Leopardi; 5
18881;45,4964422;9,4284682;Via Mantova; 26
18882;45,893791;10,185661;Via S. Martino; 50
18883;45,158565;9,313756;Via XX Settembre; 34
18883;45,158565;9,313756;Via XX Settembre; 34
18884;42,9512081;13,880531;Via Virgilio; 1
18884;42,9512081;13,880531;Via Publio Vigilio Marone; 1
18885;45,6254714;11,7018425;Via Degli Alpini; 23
18885;45,6254714;11,7018425;Via Degli Alpini; 23
18885;45,6254714;11,7018425;Via Degli Alpini; 23
18886;45,524577;9,748358;Via Marconi; 34
18887;45,1402525;7,7534492;Via Monviso; 17
18888;45,013947;7,822326;Via Canta; 4
18889;40,86004625;14,2876160993165;Via Emanuele Gianturco; 139-141-143
18889;40,86004625;14,2876160993165;Via Emanuele Gianturco; 139-141-143
18890;44,523243;8,619252;Piazza Martiri Della Libertà; 1
18890;44,523243;8,619252;Piazza Martiri della Libert; 1
18891;41,9793907;12,6162315;Via Montevettore; 6
18892;42,8190289;13,8696874;Viale Adriatico; 34/A
18893;37,822259;15,267488;Via Vulcano; 7
18894;41,4672589;12,9035737;Largo Jacopo Peri; 2
18894;41,4672589;12,9035737;Largo Jacopo Peri; 2
18895;46,307194;9,395236;-;
18895;46,307194;9,395236;-;
18896;41,948334;14,42912;-;
18896;41,948334;14,42912;-;
18897;42,8268137;13,8351851;Via S. Giuseppe; 60
18897;42,8268137;13,8351851;Largo Marconi; 5
18898;40,4178988;18,1306397503388;Via Diaz; 66
18898;40,4178988;18,1306397503388;Via Diaz; 66
18899;42,08752;12,27667;Via Strada Vicinale dei Vignali; 28
18900;45,5967722;8,7547313;Via Goldoni; 29
18900;45,5967722;8,7547313;Via Goldoni; 29
18901;46,16744855;13,5811819514464;Frazione Clodig; 31
18902;36,8589123;14,7613206;-;
18902;36,8589123;14,7613206;Via Mediterraneo; snc
18903;46,21789625;10,1551493246535;Piazza Basilica; 4
18904;44,6214596;10,9097293;Via Imola; 10
18904;44,6214596;10,9097293;Via Imola; 10
18905;45,2953329;11,1328848;Via Croce; 93
18906;45,5431631;7,8228626;Piazza Municipio; 1
18907;40,64251;14,873447;Picenza; 61 63
18907;40,64251;14,873447;Via Piacenza; 61/63
18908;44,5088703;11,4698112;Piazza Maria Curie; 5
18908;44,5088703;11,4698112;Piazza Matie Curie; 5
18908;44,5088703;11,4698112;Piazza Matie Curie; 5
18909;45,5991103;9,8848739;Via Mons. Zeno Piccinelli; 4
18909;45,5991103;9,8848739;Via Mons. Zeno Piccinelli; 4
18910;41,4672589;12,9035737;Viale Marconi; 27
18911;45,6915142;9,6109659;Via De Amicis; 2A
18912;45,6646845;11,8840658;Via Brenta; 35
18912;45,6646845;11,8840658;Via Brenta; 35
18913;43,8890097;11,0475214;Via Brasimone; 30
18914;45,6359706;10,0441674;Via Montegrappa; 4
18914;45,6359706;10,0441674;Via Montegrappa; 4
18914;45,6359706;10,0441674;Via Montegrappa; 4
18915;44,8388568;11,1459225;Via degli Estensi; 2216
18915;44,8388568;11,1459225;Via Degli Estensi; 2216
18916;44,5281303;10,7453877;Via Radici in Piano; 35
18916;44,5281303;10,7453877;Via Radici in Piano; 35
18917;45,583583;10,157166;Via Don Carlo Gnocchi; 5
18918;45,3101707;8,7449136;Via Pizzrelli; 20/22
18918;45,3101707;8,7449136;Via Pizzarelli; 20/22
18918;45,3101707;8,7449136;Via Pizzarelli; 20/22
18919;45,69289845;8,79657351847059;Via I Maggio; 30
18919;45,69289845;8,79657351847059;Via I Maggio; 30
18920;44,3980039;8,981006;Via Isonzo; 39
18921;45,3101707;8,7449136;Via Pizzarelli; 20/22
18922;43,8890097;11,0475214;Via Brasimone; 30
18923;39,2889648;9,0248609;S.P. Elmas Sestu km. 2;6
18924;41,925423;13,09409;Contrada Misola; 6
18924;41,925423;13,09409;Contrada Misola; 6
18924;41,925423;13,09409;Contrada Vignola; 26
18925;45,3288288;9,3419218;Via G. Falcone; 2
18926;44,768741;7,78533;Via VI Maggio; 12
18926;44,768741;7,78533;Via VI Maggio; 12
18927;41,973522;12,868485;Via Empolitana Km 3;400
18928;43,2913373;13,7155915;Via Einaudi; 238
18928;43,2913373;13,7155915;Via Giobetti; xona industriale
18928;43,2913373;13,7155915;Via Einaudi; 238
18928;43,2913373;13,7155915;Via Einaudi; 238
18929;42,5136032;14,1516203;Piazza Calabresi; 32
18930;45,3208845;10,6590022;Piazza Cantarana; 7
18930;45,3208845;10,6590022;P.zza Cantatana; 7
18931;44,670445;8,421645;Via San Sebastiano; 14
18931;44,670445;8,421645;Via San Sebastiano; 14
18932;45,36805;7,258007;Corso Umberto I; 2
18932;45,36805;7,258007;Via Umberto I; 2
18933;45,736457;7,369953;Localit Autoporto 23/A;
18933;45,736457;7,369953;Loc.Autoporto; 23
18934;41,1531336;16,4104;Viale Roma; 140
18934;41,1531336;16,4104;Viale Roma; 140
18935;40,7415684;17,4351943;Via Brindisi; 58
18935;40,7415684;17,4351943;Via Brindisi; 58
18935;40,7415684;17,4351943;Via Brindisi; 56
18936;44,993871;10,418883;Via D'Azeglio;1/A
18937;41,7695874;12,6587873;Via Silvio Pellico; 51
18938;40,7200033;14,8700132;Via Vigna; 4
18939;45,6873305;9,5406013;Via Roma; 8/a/b
18939;45,6873305;9,5406013;Via Roma; 8/a - 8/b
18941;42,063996;13,584296;Via Maccallini; 23
18941;42,063996;13,584296;Via Maccallini; 23
18942;46,145995;10,013553;Via Cavallari; 31
18942;46,145995;10,013553;Via Cavallari; 31
18943;39,2399728;9,1880967;Via Leonardo da Vinci; 99
18944;45,4384143;12,318564;Via Don Tosatto; 22
18945;41,81672;12,933788;Via Amerigo Chialastri;
18945;41,81672;12,933788;Via Amerigo Chialastri; 1
18946;40,8395567;14,2024013;Viale Traiano; 269-271-273
18947;44,698745;8,390644;-;
18947;44,698745;8,390644;-;
18948;45,9310491;10,2795273;Via Peschiera Snc;
18948;45,9310491;10,2795273;Via Peschiera;
18948;45,9310491;10,2795273;Via Peschiera;
18948;45,9310491;10,2795273;Via Peschiera;
18949;45,6414028;11,4301593;Via Vicenza; 108
18949;45,6414028;11,4301593;Via Vicenza; 108
18949;45,6414028;11,4301593;Via Vicenza; 108
18950;42,7597261;11,1137389;Via Senese; 226/f
18950;42,7597261;11,1137389;Via Senese; 226/F
18951;45,3455095;9,72435503300469;Via Roma; 6
18952;45,6180852;12,2816812;Via Peschiere; 38/G
18952;45,6180852;12,2816812;Via Pechiere; 38/G
18952;45,6180852;12,2816812;Via Pechiere; 38/G
18953;45,7987888;13,3512062;Via II Giugno; 4
18954;45,7364881;12,4748109;Via Postuma; 143
18954;45,7364881;12,4748109;Via Postumia; 143
18954;45,7364881;12,4748109;Via Postuma; 143
18955;40,7504108;14,5250207;Via Nuova San Marzano Snc;
18955;40,7504108;14,5250207;Via Nuova S. Marzano snc;
18955;40,7504108;14,5250207;Via Nuova S. Marzano snc;
18956;45,429079;10,18437;Via Maestri Del Lavoro;
18956;45,429079;10,18437;Via Maestri del Lavoro;
18956;45,429079;10,18437;Via Maestri del Lavoro;
18956;45,429079;10,18437;Via Maestrei del lavoro;
18957;40,6110361;14,3450889;Via Severo Caputo; 5 A/B
18958;44,706638;7,604027;Via Beato Pietro; 1 A
18958;44,706638;7,604027;Via Beato Pietro 1/A;
18958;44,706638;7,604027;Via Beato Pietro 1;
18959;43,8424173;13,0146632;Piazza della Stazione; 6
18959;43,8424173;13,0146632;Piazzale della Stazione; 6
18959;43,8424173;13,0146632;Piazzale Della Stazione; 6
18960;45,1108975;10,7175458394066;Via Gementi; 65
18960;45,1108975;10,7175458394066;Via Vittorina Gementi; 65
18961;45,503692;11,411996;Viale Europa; 94
18961;45,503692;11,411996;Via Europa; 94
18961;45,503692;11,411996;Viale Europa; 94
18962;40,1399094;15,5546668;Località Piano La Porta; 17
18962;40,1399094;15,5546668;Localit Piano La Porta; 17
18963;43,8648851;11,1672137;Piazza Unit d'Italia; 1
18964;37,3122991;13,57465;Via delle Egadi snc;
18964;37,3122991;13,57465;Via delle Egadi; snc
18965;38,7397053;16,5077144;Via Iv Novembre; 28d
18965;38,7397053;16,5077144;Via IV Novembre; 28d
18966;45,784875;8,770432;"Piazza Parrocchiale - Centro Civico ""La Corte""";
18967;43,8648851;11,1672137;Piazza Unit d'Italia; 1
18967;43,8648851;11,1672137;Piazza Unità D'Italia; 1
18968;45,188771;9,99557;Via vittorio Veneto; 9
18968;45,188771;9,99557;Via Vittorio Veneto; 19
18969;41,204814;13,854317;Via Napoli; 91
18969;41,204814;13,854317;Via Napoli; 91
18969;41,204814;13,854317;Via Napoli; 91
18969;41,204814;13,854317;Via Napoli; 91
18970;41,0560884;14,3013125;Via Municipio; 117
18970;41,0560884;14,3013125;Via Municipio; 117
18970;41,0560884;14,3013125;Via Municipio; 117
18970;41,0560884;14,3013125;Via Municipio; 117
18971;45,6682773;9,9293466;Via 1 Maggio; 22
18972;44,82995;8,3283432;Via Garibaldi; 1/A
18972;44,82995;8,3283432;Via Garibaldi; 1/A
18972;44,82995;8,3283432;Via Garibaldi; 1/A
18973;45,4077172;11,8734455;ViaConselvana Guizza; 77
18973;45,4077172;11,8734455;Via Conselvana Guizza; 77
18974;38,69918;15,990094;Via Martin Luther King;
18975;37,5316411;14,9909278;Via Nazionale; 13
18975;37,5316411;14,9909278;Via Piano Tavola; 13
18975;37,5316411;14,9909278;Via Piano Tavola; 13
18976;44,886177;11,410807;Strada Provinciale; 60/a
18976;44,886177;11,410807;Strada Provinciale; 60/A
18977;44,6978446;10,6304958;Via Tito; 16/C
18977;44,6978446;10,6304958;Via Josip Broz Tito; 16/C
18978;40,9864545;14,1753318;Via Roma; 150
18979;37,576954;15,124188;Via Bellini; 20/A
18979;37,576954;15,124188;Via vIncenzo Bellini; 20/A
18980;40,337709;15,563066;Via Caiazzano; snc
18980;40,337709;15,563066;Via Caiazzano snc;
18981;40,1416021;15,18576;Via Porta Rosa; 10
18982;41,051814;14,331329;Piazza Rotonda; 25/26
18982;41,051814;14,331329;Piazza Rotonda; 25/26
18983;45,925692;10,250862;Via Casabianca; 3
18984;45,6623007;9,6781129;Via Trieste; 24
18984;45,6623007;9,6781129;Via Trieste; 24
18984;45,6623007;9,6781129;Via Trieste; 24
18984;45,6623007;9,6781129;Viale Trieste; 24
18985;41,8713998;12,5786904;Via Casilina; 2023-2025
18985;41,8713998;12,5786904;Via Casilina; 2023-2025
18985;41,8713998;12,5786904;Via Casilina; 2023-2025
18985;41,8713998;12,5786904;Via Casilina; 2023-2025
18986;45,040468;7,9650443;Piazza Dante; 63
18986;45,040468;7,9650443;Piazza Dante; 63 - 64
18986;45,040468;7,9650443;Via Dei Rivalba; 17
18987;43,400337;10,860019;Via dei Valloni; 62
18987;43,400337;10,860019;Via dei Valloni; 62
18987;43,400337;10,860019;Via Dei Valloni; 62
18988;45,62528;9,765557;Via Fratelli Marelli; 1
18988;45,62528;9,765557;Via Fratelli Marelli; 1
18988;45,62528;9,765557;Via Fratelli Marelli; 1
18989;40,973212;14,204928;Via S. Lucia sne;
18990;45,4823041;9,2008636;Via Vittor Pisani; 12
18991;45,5560579;9,2140112;Via Verga 113;
18992;40,8969944;14,5113448;Via Torre; 3
18992;40,8969944;14,5113448;Via Torre; 3
18993;40,970012;14,190427;Via della Libert; Coop Le Rocce
18993;40,970012;14,190427;Via Della Libertà; Snc
18993;40,970012;14,190427;Via della Libert; snc
18993;40,970012;14,190427;Via della Libert; snc
18994;41,4925576;13,8305297;Corso San Basilio;
18994;41,4925576;13,8305297;Corso San Basilio;
18994;41,4925576;13,8305297;Corso San Basilio;
18995;44,9967296;7,1354996;Roreto; 57
18996;44,98844;8,6706124;Via dell' Artigianato; 20
18996;44,98844;8,6706124;Via dell' Artigianato; 20
18997;45,2358319;7,6014933;Via Generale Pietro Gazzera; 27/29
18997;45,2358319;7,6014933;Via Generale Pietro Gazzera; 27/29
18997;45,2358319;7,6014933;Via Generale Pietro Gazzera; 27/29
18998;45,1291268;7,626111099999999;Corso Matteotti; 38A/38B
18998;45,1291268;7,626111099999999;Corso Matteotti; 38A-38B
18998;45,1291268;7,626111099999999;Corso Matteotti; 38A-38B
18999;45,0986208;7,548182599999999;Via Caduti per la Libert; 16
18999;45,0986208;7,548182599999999;Via Caduti Per La Libertà; 16
18999;45,0986208;7,548182599999999;Via Caduti per la Libert; 16
19000;45,1067;7,75197;Via Aosta; 16 int. 9
19000;45,1067;7,75197;Via Aosta; 16
19001;45,87278329999999;11,024704;Via Del Garda; 175
19001;45,87278329999999;11,024704;Via Del Garda; 103
19001;45,87278329999999;11,024704;Via Del Garda; 175
19002;44,79722;7,2891;Corso Vittorio Emanuele III; 10
19002;44,79722;7,2891;Corso Vittorio Emanuele III; 10
19002;44,79722;7,2891;Corso Vittorio Emanuele; III
19003;44,7116037;7,8360284;Via Don Orione; 85A
19003;44,7116037;7,8360284;Via Don Orione; 85A
19003;44,7116037;7,8360284;Via Don Luigi Orione; 85/A
19004;40,9349532;14,2443301;Via Giovanni Falcone; 36/bis
19004;40,9349532;14,2443301;Via Giovanni Falcone; 36/bis
19004;40,9349532;14,2443301;Via G. Falcone 35bis;
19005;45,18018170000001;7,718392199999998;Piazzale Lepanto; 15
19005;45,18018170000001;7,718392199999998;Piazzale Lepanto; 15
19006;44,3374791;7,4954664;Via Po; 43
19006;44,3374791;7,4954664;Via Po; 43
19007;44,333;7,52219;Via Giovanni XXIII; 20-22
19007;44,333;7,52219;Via Giovanni XXIII; 20-22
19008;45,1965359;7,647867000000001;Strada Aeroporto; 12 - Atrio Partenze
19008;45,1965359;7,647867000000001;Strada Aeroporto; 12 - Atrio Partenze
19008;45,1965359;7,647867000000001;Strada Aeroporto; 12 - C/O Aeroporto Internazionale Sandro Pertini
19009;45,476182;8,6289465;Via Verbano; 72
19009;45,476182;8,6289465;Via Verbano; 72
19009;45,476182;8,6289465;Via Verbano; 72
19010;45,4307525;8,6208324;Piazzale Fortina; 10
19010;45,4307525;8,6208324;P.le Fortina; 10
19010;45,4307525;8,6208324;P.le Fortina; 10
19011;45,3847004;7,6879664;Via Spineto; 12
19011;45,3847004;7,6879664;Via Spineto; 12
19011;45,3847004;7,6879664;Via Spineto; 12
19012;44,96460709999999;7,7752485;Strada Nazionale; 71
19012;44,96460709999999;7,7752485;Strada Nazionale; 71
19012;44,96460709999999;7,7752485;Strada Nazionale; 71
19012;44,96460709999999;7,7752485;Strada Nazionale; 71
19013;44,344581;7,763626;Via Roma; 1
19013;44,344581;7,763626;Via Roma; 1
19013;44,344581;7,763626;Via Roma; 1
19014;44,32902;7,618060000000001;Via Piave; 16
19014;44,32902;7,618060000000001;Via Piave; 16
19014;44,32902;7,618060000000001;Via Piave; 16
19015;41,2495421;14,3323696;Via Miglio XXV; 7
19016;41,9622359;12,1544627;Via Doganale; 106
19016;41,9622359;12,1544627;Via Doganale; 108
19016;41,9622359;12,1544627;Via Doganale; 108
19017;45,1003513;7,589202200000001;Via Spagna; 10
19017;45,1003513;7,589202200000001;Via Spagna; 10/12
19017;45,1003513;7,589202200000001;Via Spagna; 10
19018;45,0077624;7,5452897;Strada Torino; 12/C
19018;45,0077624;7,5452897;Strada Torino; 12/C
19018;45,0077624;7,5452897;Strada Torino; 12 c
19018;45,0077624;7,5452897;Strada Torino; 12
19019;44,994038;9,008724;Via Emilia; 94
19020;45,1140029;7,485860599999999;Via Val della Torre; 135
19020;45,1140029;7,485860599999999;Via Val della Torre; 135
19020;45,1140029;7,485860599999999;Via Val della Torre; 135
19021;46,1159309;8,294751300000001;Corso Moneta; 56
19021;46,1159309;8,294751300000001;Corso Moneta; 56
19022;45,4705781;8,690688;Via Monte Nero; 73/B
19022;45,4705781;8,690688;Via Monte Nero; 73/B
19022;45,4705781;8,690688;Via Monte Nero; 73/B
19023;45,0766342;7,604572999999999;Via Giacomo Leopardi; 36
19023;45,0766342;7,604572999999999;Via Giacomo Leopardi; 36
19023;45,0766342;7,604572999999999;Via Giacomo Leopardi; 36
19024;45,1178151;7,6233136;Piazza Michelangelo Buonarroti; 16
19024;45,1178151;7,6233136;Piazza Michelangelo Buonarroti; 16
19024;45,1178151;7,6233136;Piazza Michelangelo Buonarroti; 16
19025;44,96023;7,60314;Via Torino; 40/TER B
19025;44,96023;7,60314;Via Torino; 40/TER B
19025;44,96023;7,60314;Via Torino; 40
19026;45,0666601;7,5245644;Via Gatti; 37/b
19026;45,0666601;7,5245644;Via Gatti; 37
19026;45,0666601;7,5245644;Via Gatti; 37/b
19027;45,83271999999999;7,95485;Via Nicolao Sottile; 27/A
19027;45,83271999999999;7,95485;Via Nicolao Sottile; 27/A
19028;44,344796;7,763615;Via Roma; 1
19029;38,1617608;14,8624447;Via M. Denti; 1
19030;45,07776;7,587389999999999;Corso Fratelli Cervi; 17/5
19030;45,07776;7,587389999999999;Corso Fratelli Cervi; 17/5
19031;41,761675;12,266142;Via Trincea delle Frasche; 211/F
19031;41,761675;12,266142;Via Trincea Delle Frasche; 211/f
19031;41,761675;12,266142;Via Trincea delleFrasche; 22
19032;44,99257739999999;7,6644295;Via Santa Maria; 33
19032;44,99257739999999;7,6644295;Via Santa Maria; 33
19032;44,99257739999999;7,6644295;Via Santa Maria; 33
19033;45,4662188;8,6109078;Via Fara; 43
19033;45,4662188;8,6109078;Via Fara; 43
19033;45,4662188;8,6109078;Via Fara; 43
19034;44,393045;7,5821979;Via Margarita; 8
19034;44,393045;7,5821979;Via Margarita; 8
19034;44,393045;7,5821979;Via Margarita; 8
19035;45,72043499999999;8,6013559;SS 33 del Sempione km 58;440
19035;45,72043499999999;8,6013559;Via Sempione ang.via del Lago; 2
19035;45,72043499999999;8,6013559;Via Sempione Ang. Via del Lago; 2
19035;45,72043499999999;8,6013559;SS 33 del Sempione km 58;440
19036;44,892666;7,386464999999999;Via Rubeo; 15
19036;44,892666;7,386464999999999;Via Rubeo; 15
19036;44,892666;7,386464999999999;Via Rubeo; 15
19037;45,0190508;7,812518499999999;Corso Torino; 23
19037;45,0190508;7,812518499999999;Corso Torino; 23
19038;44,38283879999999;7,536845;Corso Galileo Ferraris; 13/A
19038;44,38283879999999;7,536845;Corso Galileo Ferraris; 13
19038;44,38283879999999;7,536845;Corso Galileo Ferraris; 13/A
19039;43,730287;10,931536;Via Pietramarina; 33
19039;43,730287;10,931536;Via Pietramarina; 33
19040;44,9988497;7,655935500000001;Via Cagliari; 4/B
19040;44,9988497;7,655935500000001;Via Cagliari; 4B
19040;44,9988497;7,655935500000001;Via Cagliari; 4B
19040;44,9988497;7,655935500000001;Via Cagliari 4/b;
19040;44,9988497;7,655935500000001;Via Cagliari; 4/B
19041;44,953492;7,5104068;Via Molino; 15
19041;44,953492;7,5104068;Via Molino; 15
19041;44,953492;7,5104068;Via Molino; 15
19042;44,76007999999999;8,20192;Via Alba; 22
19042;44,76007999999999;8,20192;Via Alba; 22
19042;44,76007999999999;8,20192;Via Alba; 22
19043;45,22179300000001;7,7857239;Via Malone; 14
19043;45,22179300000001;7,7857239;Via Malone; 14
19043;45,22179300000001;7,7857239;Via Malone; 14
19044;44,6929193;8,026630899999999;Corso Piave; 174
19044;44,6929193;8,026630899999999;Corso Piave; 174/a
19044;44,6929193;8,026630899999999;Corso Piave; 174/a
19045;45,1835252;7,7137308;Piazza della Madonnina; 8
19045;45,1835252;7,7137308;Piazza della Madonna;8/via Lombardone
19045;45,1835252;7,7137308;Piazza della Madonnina; 8
19046;44,6521102;7,857204899999999;Via G. Garibaldi; 21
19046;44,6521102;7,857204899999999;Via G. Garibaldi; 21
19046;44,6521102;7,857204899999999;Via G. Garibaldi; 21
19047;44,6929193;8,026630899999999;Via Piave; 174/A
19048;45,874937;8,394233;Via Mozzalina; 106
19048;45,874937;8,394233;Via Mozzalina; 106
19048;45,874937;8,394233;Via Mozzalina; 106
19049;44,7651616;7,9991075;Corso Valpone; 27
19049;44,7651616;7,9991075;Corso Valpone; 27
19049;44,7651616;7,9991075;Corso Valpone; 27
19050;45,12627;7,64684;Via San Marchese; 28
19050;45,12627;7,64684;Via San Marchese; 28
19050;45,12627;7,64684;Via San Marchese; 28
19051;43,87882;10,813962;Via Francesca Nord; 556
19051;43,87882;10,813962;Via Francesca Nord; 556
19051;43,87882;10,813962;Via Francesca Nord; 556
19052;44,9762849;7,7092092;Via Postiglione; 1
19052;44,9762849;7,7092092;Via Postiglione; 1
19053;45,00295;7,536010000000001;Strada Volvera; 23
19053;45,00295;7,536010000000001;Strada Volvera; 23
19053;45,00295;7,536010000000001;Strada Volvera; 23
19053;45,00295;7,536010000000001;Strada Volvera; 23
19054;44,3762216;10,5624845;-;
19055;39,4209266;9,5755996;PIAZZA ITALIA; 1
19055;39,4209266;9,5755996;-;
19056;39,438273;9,540792999999999;PIAZZA ITALIA; 1
19056;39,438273;9,540792999999999;-;
19057;39,2861068;9,224670099999999;-;
19058;40,9424125;14,3037403;Via Madre Teresa di Calcutta; 16
19059;45,43119910000001;10,5142204;Via Mantova; 36
19059;45,43119910000001;10,5142204;Via Mantova; 36
19060;43,2806389;13,5000094;Via Giovanni Battista Velluti; 100
19061;39,5281843;8,6008037;-;
19062;44,9608583;10,6887692;-;
19063;46,02778;13,20471;Piazza IV Novembre; 22
19063;46,02778;13,20471;Piazza IV Novembre; 22
19064;46,2461304;9,3941856;Via Caterinet; 1
19064;46,2461304;9,3941856;Via Caterinet; 1
19064;46,2461304;9,3941856;Via Caterinet; 1
19065;44,6361571;8,6396762;Piazza Nervi; 4/C
19065;44,6361571;8,6396762;Piazza Nervi; 4/C
19066;44,9572656;8,2235661;Via Stazione; 70
19066;44,9572656;8,2235661;Via Stazione; 70
19067;44,00854140000001;10,1350981;Via Pradaccio; 57
19067;44,00854140000001;10,1350981;Via Pradaccio; 57
19068;45,4315576;8,6000213;Via Pola; 24
19068;45,4315576;8,6000213;Via Pola; 24
19068;45,4315576;8,6000213;Via Pola; 24
19069;43,8748011;10,8025811;Via Roma; 47
19069;43,8748011;10,8025811;Via Roma; 47
19069;43,8748011;10,8025811;Via Roma; 47
19070;43,616939;10,63888;Via Valdera C.; 61-63
19070;43,616939;10,63888;Via Valdera C.; 61-63
19071;43,9548168;10,2174715;Via Buozzi; 31
19071;43,9548168;10,2174715;Via Buozzi; 31
19071;43,9548168;10,2174715;Via Buozzi; 31
19072;45,5983665;9,6894739;Via Battisti; 245
19073;43,9099441;10,2453833;Via Italica; 172
19074;43,8884465;11,0734464;Via M. Clementi; 11
19074;43,8884465;11,0734464;Via M. Clementi; 11
19074;43,8884465;11,0734464;Via M. Clementi; 11
19074;43,8884465;11,0734464;Via Muzio Clementi; 11
19075;43,54226;11,03883;Via Don Minzoni; 58/60/62
19075;43,54226;11,03883;Via Don Minzoni; 58/60/62
19075;43,54226;11,03883;Via Don Minzoni; 58/60/62
19076;43,9920784;10,1309206;Via Poveromo; 18
19076;43,9920784;10,1309206;Via Poveromo; 18
19076;43,9920784;10,1309206;Via Poveromo; 18
19077;43,349568;11,9075759;Via Martiri Di Nassiriya; 26
19077;43,349568;11,9075759;Via Martiri di Nassiriya; 26
19077;43,349568;11,9075759;Via Martiri di Nassiriya; 26
19078;43,8055329;11,181011;Via Provinciale Lucchese; 70/A
19078;43,8055329;11,181011;Via Provinciale Lucchese; 70/a
19078;43,8055329;11,181011;Via Provinciale Lucchese; 70A
19079;43,9223506;10,9161058;Via Benedetto Croce; 23
19079;43,9223506;10,9161058;Via Benedetto Croce; 23-23/A
19079;43,9223506;10,9161058;Via Benedetto Croce; 23-23/a
19080;43,84889;11,06022;Via del Molinuzzo; 111
19080;43,84889;11,06022;Via Del Molinuzzo; 111
19080;43,84889;11,06022;Via del Molinuzzo; 111
19080;43,84889;11,06022;Via del Molinuzzo; 111
19081;43,30853;10,5188593;Via Dell'industria SNC;
19081;43,30853;10,5188593;Prolungamento Via Dell'Industria C/o Pal. Velathri;
19081;43,30853;10,5188593;Prolungamento Via dell'Industria c/o Pal. Velathri;
19082;43,3868933;10,4616706;Via G. Rossa; 1 bis
19082;43,3868933;10,4616706;Via G. Rossa; 1 Bis
